Chr Start End
chr1 94041295 94041411
chr1 94042760 94042855
chr1 94043442 94043489
chr1 94044702 94044750
chr1 94046913 94046990
chr1 94060711 94060762
chr1 94062566 94062631
chr1 94062666 94062721
chr1 94063101 94063159
chr1 94080541 94080587
chr1 94111496 94111586
chr1 94120965 94121022
chr1 110603535 110603598
chr1 110603860 110603923
chr1 111981647 111981680
chr1 114713878 114713907
chr1 114713909 114713943
chr1 114716094 114716155
chr1 116395219 116395253
chr1 147908060 147908126
chr1 147908189 147908247
chr1 150796835 150796884
chr1 154172943 154172998
chr1 154176192 154176223
chr1 154571653 154571697
chr1 155235698 155235860
chr1 155236266 155236321
chr1 155236397 155236445
chr1 155237398 155237482
chr1 155238165 155238243
chr1 155238567 155238649
chr1 155293510 155293558
chr1 155294255 155294289
chr1 155904441 155904492
chr1 155904495 155904525
chr1 155904710 155904767
chr1 156114892 156114950
chr1 156114969 156115126
chr1 156115164 156115201
chr1 156130650 156130717
chr1 156134450 156134525
chr1 156134831 156134921
chr1 156136008 156136038
chr1 156136053 156136143
chr1 156136393 156136442
chr1 156136910 156136965
chr1 156137157 156137239
chr1 156137637 156137695
chr1 158685261 158685318
chr1 160128708 160128790
chr1 160314088 160314136
chr1 161306397 161306443
chr1 161306708 161306752
chr1 161306763 161306932
chr1 161307255 161307420
chr1 161314379 161314435
chr1 161356786 161356841
chr1 171635976 171636029
chr1 171636273 171636360
chr1 171636675 171636708
chr1 173903949 173904039
chr1 179551373 179551425
chr1 179552596 179552634
chr1 179559705 179559739
chr1 181724467 181724522
chr1 193122174 193122231
chr1 197421237 197421293
chr1 197421643 197421688
chr1 197427530 197427588
chr1 197427797 197427903
chr1 197429444 197429488
chr1 197435142 197435199
chr1 197438631 197438679
chr1 201053510 201053558
chr1 201077887 201077944
chr1 201363320 201363377
chr1 201364336 201364394
chr1 201365215 201365324
chr1 201365589 201365664
chr1 209788609 209788643
chr1 209796447 209796506
chr1 209801380 209801417
chr1 210804120 210804172
chr1 210919950 210919984
chr1 210920011 210920061
chr1 215650619 215650677
chr1 215674614 215674657
chr1 215782032 215782087
chr1 215782750 215782781
chr1 218436090 218436148
chr1 226071425 226071460
chr1 226982097 226982140
chr1 226982954 226982983
chr1 229431481 229431532
chr1 229431555 229431587
chr1 229431600 229431658
chr1 229431841 229431919
chr1 229431991 229432069
chr1 229432265 229432422
chr1 229432554 229432626
chr1 229432635 229432689
chr1 229432764 229432822
chr1 229432835 229432897
chr1 229432978 229433017
chr1 237377336 237377403
chr1 237639007 237639048
chr1 237639066 237639097
chr1 237783679 237783736
chr1 237784227 237784267
chr1 237784272 237784328
chr1 237806207 237806248
chr1 237819159 237819210
chr1 241502473 241502563
chr1 241504028 241504085
chr1 241504101 241504159
chr1 241504169 241504256
chr1 241506058 241506092
chr1 241508609 241508642
chr1 241508644 241508681
chr1 241508737 241508804
chr1 241511954 241511997
chr1 241512031 241512099
chr1 241519693 241519749
chr1 244055127 244055194
chr1 244055238 244055268
chr1 247424330 247424397
chr1 247424475 247424532
chr1 247425125 247425177
chr2 1912022 1912063
chr2 1917221 1917278
chr2 5692862 5692925
chr2 5693015 5693049
chr2 15945850 15945909
chr2 20006146 20006181
chr2 21006658 21006710
chr2 25234279 25234336
chr2 25234345 25234402
chr2 25244550 25244593
chr2 25247684 25247714
chr2 27312667 27312713
chr2 28783905 28783959
chr2 29209787 29209818
chr2 29213965 29214023
chr2 29220802 29220859
chr2 31529294 31529342
chr2 31529369 31529443
chr2 31580708 31580761
chr2 32116125 32116228
chr2 32126931 32127046
chr2 32128424 32128488
chr2 32136541 32136652
chr2 32136851 32136989
chr2 32137128 32137196
chr2 32141888 32141933
chr2 32144957 32145019
chr2 32154370 32154412
chr2 32250820 32250877
chr2 39012304 39012338
chr2 39022744 39022803
chr2 39023089 39023160
chr2 39051182 39051232
chr2 39058667 39058724
chr2 44301059 44301104
chr2 47161718 47161778
chr2 47161829 47161880
chr2 47410186 47410246
chr2 47416322 47416428
chr2 47466779 47466836
chr2 47476352 47476479
chr2 47820352 47820404
chr2 48688038 48688113
chr2 58241284 58241340
chr2 69374051 69374106
chr2 71570675 71570709
chr2 71669662 71669702
chr2 73901401 73901453
chr2 73909102 73909156
chr2 73913594 73913650
chr2 74378050 74378087
chr2 86282190 86282245
chr2 96265351 96265408
chr2 96293061 96293114
chr2 98389739 98389779
chr2 98391857 98391898
chr2 98395971 98396028
chr2 98396255 98396313
chr2 98396420 98396479
chr2 98396726 98396772
chr2 98396783 98396840
chr2 98396846 98396904
chr2 98396918 98396967
chr2 100006778 100006837
chr2 108897012 108897069
chr2 108929259 108929296
chr2 112019484 112019524
chr2 113246756 113246804
chr2 113246825 113246855
chr2 127421334 127421365
chr2 127423290 127423323
chr2 127426179 127426237
chr2 127428514 127428604
chr2 144389903 144389991
chr2 161420212 161420251
chr2 162273885 162273942
chr2 162281495 162281527
chr2 162288215 162288250
chr2 165308753 165308789
chr2 165309349 165309383
chr2 165309385 165309439
chr2 165310314 165310439
chr2 165312056 165312110
chr2 165313703 165313734
chr2 165313963 165314043
chr2 165344599 165344716
chr2 165344755 165344786
chr2 165354203 165354237
chr2 165373293 165373368
chr2 165374671 165374759
chr2 165380660 165380744
chr2 165381080 165381176
chr2 165386798 165386858
chr2 165386877 165386924
chr2 165386943 165387003
chr2 165388638 165388804
chr2 165389094 165389153
chr2 165389417 165389479
chr2 165991477 165991539
chr2 165991665 165991737
chr2 165991778 165991809
chr2 165991825 165991860
chr2 165991871 165992100
chr2 165992105 165992189
chr2 165992193 165992271
chr2 165992304 165992383
chr2 165992387 165992442
chr2 165994197 165994261
chr2 165994339 165994393
chr2 165996022 165996080
chr2 165998041 165998120
chr2 165998128 165998186
chr2 165999711 165999793
chr2 166002447 166002520
chr2 166002615 166002694
chr2 166002717 166002769
chr2 166009727 166009824
chr2 166012097 166012197
chr2 166013810 166013849
chr2 166036473 166036558
chr2 166037764 166037859
chr2 166037888 166037919
chr2 166037931 166037960
chr2 166037971 166038132
chr2 166039407 166039465
chr2 166041263 166041321
chr2 166046857 166046998
chr2 166047615 166047650
chr2 166047654 166047789
chr2 166048860 166048957
chr2 166051719 166051770
chr2 166051816 166051933
chr2 166051937 166051996
chr2 166052837 166052872
chr2 166052876 166052919
chr2 166054648 166054689
chr2 166054692 166054764
chr2 166056422 166056490
chr2 166058563 166058680
chr2 166073350 166073408
chr2 166204419 166204468
chr2 166228943 166228998
chr2 166277228 166277266
chr2 168924724 168924759
chr2 174824456 174824493
chr2 176094643 176094674
chr2 177234051 177234109
chr2 177234203 177234260
chr2 188988070 188988137
chr2 188988570 188988647
chr2 188989377 188989462
chr2 188990104 188990155
chr2 188990287 188990364
chr2 188991002 188991061
chr2 188991494 188991525
chr2 188991649 188991699
chr2 188992165 188992222
chr2 188993387 188993454
chr2 188994233 188994326
chr2 188994531 188994589
chr2 188995027 188995103
chr2 188996450 188996508
chr2 188997352 188997410
chr2 188997716 188997765
chr2 188998654 188998713
chr2 188999277 188999396
chr2 188999451 188999590
chr2 188999840 188999871
chr2 189001369 189001427
chr2 189002981 189003029
chr2 189003392 189003449
chr2 189003742 189003772
chr2 189003981 189004146
chr2 189004246 189004376
chr2 189005330 189005442
chr2 189006326 189006447
chr2 189006926 189006985
chr2 189007489 189007574
chr2 189008070 189008107
chr2 189008118 189008155
chr2 189008904 189008989
chr2 189565475 189565517
chr2 189565543 189565602
chr2 189571770 189571816
chr2 189575165 189575222
chr2 190986884 190986939
chr2 190995113 190995214
chr2 190999624 190999685
chr2 196220085 196220143
chr2 196242128 196242180
chr2 197402080 197402138
chr2 197402607 197402665
chr2 199328869 199328927
chr2 199348680 199348734
chr2 202464899 202464957
chr2 202467493 202467667
chr2 202532583 202532642
chr2 202532655 202532743
chr2 202552732 202552803
chr2 208248360 208248417
chr2 216450899 216450954
chr2 218814687 218814731
chr2 219057520 219057555
chr2 219060156 219060197
chr2 219421336 219421369
chr2 219421465 219421546
chr2 222221343 222221397
chr2 222297002 222297090
chr2 222297128 222297186
chr2 227089902 227089932
chr2 227266463 227266502
chr2 227282459 227282489
chr2 227297699 227297730
chr2 237360103 237360169
chr2 240775860 240775918
chr2 240783050 240783134
chr2 240783747 240783817
chr2 240785030 240785092
chr2 240786408 240786454
chr2 240786470 240786528
chr2 240788081 240788135
chr2 240788153 240788211
chr2 240797687 240797745
chr2 240868858 240868897
chr2 240868958 240869016
chr2 240869190 240869220
chr2 240869223 240869277
chr2 240869282 240869365
chr2 240871353 240871462
chr2 240872982 240873066
chr2 240873967 240874016
chr2 240875150 240875188
chr2 240875975 240876010
chr2 240878715 240878747
chr3 4362207 4362252
chr3 4663157 4663191
chr3 4665259 4665311
chr3 4815115 4815173
chr3 8733933 8733985
chr3 8745523 8745576
chr3 8745696 8745730
chr3 10142011 10142079
chr3 10142125 10142210
chr3 10146493 10146527
chr3 10146531 10146654
chr3 10149767 10149803
chr3 10149823 10149941
chr3 11017337 11017396
chr3 11017405 11017464
chr3 11026264 11026310
chr3 12585732 12585774
chr3 12604153 12604187
chr3 12604198 12604230
chr3 15453821 15453858
chr3 15642024 15642069
chr3 15644311 15644354
chr3 15644470 15644511
chr3 15645439 15645497
chr3 24122883 24122986
chr3 24127581 24127652
chr3 24127655 24127743
chr3 25596400 25596449
chr3 30672223 30672263
chr3 30672290 30672326
chr3 30674082 30674156
chr3 30674163 30674258
chr3 30691427 30691515
chr3 32997282 32997324
chr3 33018453 33018499
chr3 33046150 33046208
chr3 33051762 33051795
chr3 33051960 33052008
chr3 33068216 33068274
chr3 33072584 33072643
chr3 36993519 36993578
chr3 36993580 36993689
chr3 36996595 36996662
chr3 36996667 36996730
chr3 37000956 37001014
chr3 37001020 37001078
chr3 37004420 37004478
chr3 37017480 37017537
chr3 37020319 37020365
chr3 37040265 37040320
chr3 37048534 37048625
chr3 37048933 37048984
chr3 38551064 38551099
chr3 38551430 38551470
chr3 38551484 38551533
chr3 38556511 38556568
chr3 38560375 38560433
chr3 39391936 39391985
chr3 41224577 41224608
chr3 41224632 41224674
chr3 46859482 46859522
chr3 47848217 47848266
chr3 48566966 48566997
chr3 48568072 48568127
chr3 48572894 48572961
chr3 48575097 48575137
chr3 48575207 48575262
chr3 48575363 48575439
chr3 48575456 48575526
chr3 48580587 48580627
chr3 49375436 49375494
chr3 49419263 49419320
chr3 53105714 53105757
chr3 55479429 55479477
chr3 58077226 58077294
chr3 58078751 58078809
chr3 58136113 58136143
chr3 69951849 69951899
chr3 70972637 70972692
chr3 70977636 70977704
chr3 97791797 97791826
chr3 114339333 114339443
chr3 114350255 114350336
chr3 120644391 120644442
chr3 120650819 120650872
chr3 122254324 122254375
chr3 122257246 122257308
chr3 122261538 122261578
chr3 122261659 122261728
chr3 122282145 122282206
chr3 122283939 122284021
chr3 122284308 122284414
chr3 122284453 122284499
chr3 123325308 123325356
chr3 128481246 128481323
chr3 128481815 128481883
chr3 128481903 128481945
chr3 128906183 128906240
chr3 129528749 129528829
chr3 129528856 129528927
chr3 129528969 129529091
chr3 129530888 129530946
chr3 129530982 129531055
chr3 129532229 129532260
chr3 129532281 129532317
chr3 129532334 129532392
chr3 129532695 129532751
chr3 129533675 129533740
chr3 136250349 136250391
chr3 136261995 136262044
chr3 136327621 136327664
chr3 138946383 138946441
chr3 138946443 138946486
chr3 138946506 138946577
chr3 169095161 169095218
chr3 177033022 177033080
chr3 177038091 177038140
chr3 177038354 177038389
chr3 177050512 177050550
chr3 179198909 179198966
chr3 179199073 179199117
chr3 179199128 179199186
chr3 179203734 179203793
chr3 179210262 179210308
chr3 179218266 179218302
chr3 179218306 179218336
chr3 179234202 179234247
chr3 179234255 179234329
chr3 181712474 181712516
chr3 183650330 183650387
chr3 184140097 184140148
chr3 184140441 184140518
chr3 184140561 184140618
chr3 189864362 189864409
chr3 189867876 189867931
chr3 189868570 189868664
chr3 189890789 189890850
chr3 190404758 190404797
chr3 190408396 190408448
chr3 193637951 193637981
chr3 193643402 193643460
chr3 193643967 193644016
chr3 193647100 193647139
chr4 662168 662217
chr4 987058 987114
chr4 1001481 1001539
chr4 1001674 1001725
chr4 1002311 1002365
chr4 1003091 1003128
chr4 1003389 1003426
chr4 1004285 1004343
chr4 1805615 1805672
chr4 1806134 1806192
chr4 1807232 1807290
chr4 2831552 2831616
chr4 6300728 6300764
chr4 6301879 6301965
chr4 15599558 15599594
chr4 52038228 52038286
chr4 54285905 54285952
chr4 54727408 54727438
chr4 54727443 54727476
chr4 54728092 54728121
chr4 54733137 54733202
chr4 67753906 67753952
chr4 88038352 88038400
chr4 110618655 110618698
chr4 110621202 110621243
chr4 150583152 150583203
chr4 152326108 152326165
chr4 152326186 152326243
chr4 152328204 152328261
chr4 154589485 154589542
chr4 157341327 157341375
chr4 158680555 158680613
chr4 158682373 158682428
chr4 158685108 158685165
chr4 158699067 158699122
chr4 158706235 158706298
chr4 158708476 158708512
chr4 186208914 186208960
chr4 186284138 186284171
chr5 218357 218386
chr5 251411 251455
chr5 1272226 1272267
chr5 14374216 14374265
chr5 14394090 14394124
chr5 14397096 14397142
chr5 37044379 37044423
chr5 37057199 37057240
chr5 42694985 42695014
chr5 42699873 42699921
chr5 45396521 45396580
chr5 56856654 56856702
chr5 59193482 59193531
chr5 62361301 62361336
chr5 68295242 68295293
chr5 70942461 70942492
chr5 71604401 71604442
chr5 71626695 71626732
chr5 74720643 74720673
chr5 78885738 78885796
chr5 78964568 78964602
chr5 78969046 78969080
chr5 78984936 78984994
chr5 78985062 78985118
chr5 88804723 88804814
chr5 93585283 93585383
chr5 93585418 93585477
chr5 110761514 110761552
chr5 126552030 126552075
chr5 126554266 126554320
chr5 126577129 126577169
chr5 128177108 128177142
chr5 128335515 128335572
chr5 131159533 131159579
chr5 132369945 132370093
chr5 132384126 132384181
chr5 132385326 132385384
chr5 132387016 132387068
chr5 132392472 132392513
chr5 132392539 132392606
chr5 132934276 132934321
chr5 134201939 134201983
chr5 136046378 136046435
chr5 137637306 137637349
chr5 137870801 137870844
chr5 139480842 139480876
chr5 140114376 140114421
chr5 140114457 140114499
chr5 140114624 140114716
chr5 140114768 140114806
chr5 140114862 140114902
chr5 150056021 150056141
chr5 150056288 150056348
chr5 150124248 150124305
chr5 151851381 151851449
chr5 151859955 151859991
chr5 157294806 157294863
chr5 157327960 157328017
chr5 161331023 161331126
chr5 161334801 161334859
chr5 161882612 161882667
chr5 161890928 161891010
chr5 161895648 161895760
chr5 162149124 162149176
chr5 168486472 168486529
chr5 173232982 173233019
chr5 173233082 173233112
chr5 177257011 177257058
chr5 177267584 177267626
chr5 177269688 177269717
chr5 177280654 177280711
chr5 177280775 177280825
chr5 177282470 177282528
chr5 177283768 177283886
chr5 177292091 177292148
chr5 177293824 177293873
chr5 177293881 177293930
chr5 177293953 177294044
chr5 177386469 177386502
chr5 180616453 180616484
chr6 1610670 1610728
chr6 1610794 1610854
chr6 3104251 3104308
chr6 3154448 3154489
chr6 3225546 3225585
chr6 5368966 5369023
chr6 10404483 10404591
chr6 30723715 30723753
chr6 31667882 31667918
chr6 32040506 32040546
chr6 32040897 32040949
chr6 33437806 33437856
chr6 33440741 33440796
chr6 35503597 35503652
chr6 36270606 36270637
chr6 42178348 42178419
chr6 42704415 42704444
chr6 42704446 42704490
chr6 42704499 42704533
chr6 42704566 42704638
chr6 42721755 42721816
chr6 42721822 42721870
chr6 42721896 42721975
chr6 42722305 42722360
chr6 43007242 43007321
chr6 43007931 43007988
chr6 45438010 45438059
chr6 49440248 49440338
chr6 49451492 49451541
chr6 49451664 49451719
chr6 49453663 49453723
chr6 49453725 49453762
chr6 49456120 49456169
chr6 49457763 49457820
chr6 49457848 49457906
chr6 49458009 49458058
chr6 49459116 49459216
chr6 73111355 73111412
chr6 80106666 80106723
chr6 80168871 80168973
chr6 80273145 80273200
chr6 87589927 87589985
chr6 98875415 98875448
chr6 110815025 110815074
chr6 116120303 116120373
chr6 118632467 118632521
chr6 121446868 121446928
chr6 121446958 121446995
chr6 121447234 121447292
chr6 148531612 148531645
chr7 5527827 5527885
chr7 5528281 5528310
chr7 5528438 5528564
chr7 5528575 5528673
chr7 5529144 5529204
chr7 5529278 5529387
chr7 5529565 5529604
chr7 5529621 5529653
chr7 6008989 6009047
chr7 6391999 6392036
chr7 19116821 19116908
chr7 19116937 19116999
chr7 30612186 30612244
chr7 39999438 39999487
chr7 40001850 40001907
chr7 40047818 40047869
chr7 40062823 40062865
chr7 41972549 41972589
chr7 44145147 44145223
chr7 44145547 44145655
chr7 44146438 44146494
chr7 44146506 44146603
chr7 44147703 44147746
chr7 44147748 44147848
chr7 44149743 44149854
chr7 44149975 44150066
chr7 44150961 44150993
chr7 44152310 44152341
chr7 44152391 44152425
chr7 44153305 44153440
chr7 50382574 50382631
chr7 50382640 50382695
chr7 55154100 55154157
chr7 55173986 55174043
chr7 55174733 55174802
chr7 55181298 55181341
chr7 55191802 55191851
chr7 66086746 66086804
chr7 66092050 66092107
chr7 70766220 70766277
chr7 76303812 76303873
chr7 76304071 76304128
chr7 76329905 76329952
chr7 92528406 92528463
chr7 94404674 94404740
chr7 94404838 94404878
chr7 94406266 94406307
chr7 94407828 94407885
chr7 94408760 94408836
chr7 94409302 94409432
chr7 94409563 94409593
chr7 94409740 94409816
chr7 94410231 94410280
chr7 94410428 94410522
chr7 94410878 94410928
chr7 94411091 94411149
chr7 94412066 94412106
chr7 94413072 94413139
chr7 94414212 94414251
chr7 94415234 94415274
chr7 94416412 94416489
chr7 94417705 94417763
chr7 94417795 94417825
chr7 94418489 94418547
chr7 94419488 94419546
chr7 94420222 94420262
chr7 94420530 94420643
chr7 94420990 94421075
chr7 94422938 94423004
chr7 94423045 94423086
chr7 94424334 94424374
chr7 94425107 94425218
chr7 94426430 94426462
chr7 94426484 94426534
chr7 94426997 94427037
chr7 94427259 94427290
chr7 94427616 94427683
chr7 97854596 97854634
chr7 98927266 98927308
chr7 107661696 107661752
chr7 107663383 107663444
chr7 107672138 107672263
chr7 107674158 107674198
chr7 107675022 107675077
chr7 107689127 107689159
chr7 107690116 107690163
chr7 107690171 107690241
chr7 107694447 107694493
chr7 107694621 107694651
chr7 107698054 107698112
chr7 107701985 107702052
chr7 107710103 107710160
chr7 116777398 116777432
chr7 116783392 116783449
chr7 117480067 117480125
chr7 117509018 117509064
chr7 117530901 117531004
chr7 117534334 117534382
chr7 117535256 117535292
chr7 117540214 117540299
chr7 117548793 117548827
chr7 117559462 117559497
chr7 117559558 117559638
chr7 117587772 117587856
chr7 117590331 117590414
chr7 117591991 117592021
chr7 117611608 117611667
chr7 117611711 117611764
chr7 117642430 117642494
chr7 117642548 117642593
chr7 117652848 117652904
chr7 128398533 128398585
chr7 140753304 140753333
chr7 140753356 140753404
chr7 140754177 140754235
chr7 140776984 140777044
chr7 140777977 140778089
chr7 140781570 140781601
chr7 140781618 140781647
chr7 140801459 140801579
chr7 142751909 142751949
chr7 143321715 143321747
chr7 143330760 143330801
chr7 143330827 143330884
chr7 143332470 143332516
chr7 143332723 143332762
chr7 143339266 143339319
chr7 143341972 143342038
chr7 148807652 148807696
chr7 148809346 148809399
chr7 148811607 148811665
chr7 148829797 148829835
chr7 150948955 150949010
chr7 150950283 150950329
chr7 150951068 150951125
chr7 150951442 150951506
chr7 150951512 150951699
chr7 150951712 150951749
chr7 150952479 150952509
chr7 150952538 150952594
chr7 150952689 150952729
chr7 150974757 150974952
chr7 151560585 151560639
chr7 155806498 155806538
chr7 157367379 157367445
chr8 1771498 1771547
chr8 11750184 11750232
chr8 18064475 18064530
chr8 19954156 19954196
chr8 19955844 19955905
chr8 23007682 23007727
chr8 24956423 24956522
chr8 38146039 38146083
chr8 38414157 38414203
chr8 38414247 38414294
chr8 38414811 38414849
chr8 38414860 38414916
chr8 38417933 38417983
chr8 38424607 38424638
chr8 38424667 38424720
chr8 42843052 42843105
chr8 60822609 60822656
chr8 60823857 60823893
chr8 60823931 60823962
chr8 74360165 74360202
chr8 74360264 74360313
chr8 93780588 93780655
chr8 93786241 93786281
chr8 102218889 102218944
chr8 102232206 102232254
chr8 115418369 115418426
chr8 117837108 117837177
chr8 118110216 118110273
chr8 127738364 127738463
chr8 132172643 132172676
chr8 132175434 132175492
chr8 142874983 142875041
chr8 142875269 142875312
chr8 142879661 142879718
chr8 143816723 143816757
chr8 144360398 144360435
chr8 144475202 144475233
chr9 2060805 2060861
chr9 2060865 2060923
chr9 2086834 2086885
chr9 2086921 2086970
chr9 2088516 2088568
chr9 2110246 2110303
chr9 2110388 2110429
chr9 2115812 2115878
chr9 2115938 2115996
chr9 5078333 5078389
chr9 6554652 6554732
chr9 6556144 6556188
chr9 6587119 6587174
chr9 6602117 6602166
chr9 21971049 21971139
chr9 21971154 21971221
chr9 21974732 21974790
chr9 27212681 27212738
chr9 27212743 27212789
chr9 34647119 34647165
chr9 34647500 34647558
chr9 34647828 34647911
chr9 34648136 34648192
chr9 34648324 34648423
chr9 34648821 34648851
chr9 34649043 34649087
chr9 34649458 34649531
chr9 35065323 35065392
chr9 35067881 35067939
chr9 35685713 35685771
chr9 77794543 77794601
chr9 92047232 92047270
chr9 92718536 92718569
chr9 92718970 92719001
chr9 92722673 92722710
chr9 95453504 95453550
chr9 95467117 95467173
chr9 95476807 95476864
chr9 98306244 98306273
chr9 99137955 99138009
chr9 99138018 99138048
chr9 99142530 99142583
chr9 99142654 99142693
chr9 99149224 99149281
chr9 104822492 104822543
chr9 124493082 124493111
chr9 124500680 124500718
chr9 126693546 126693604
chr9 127502782 127502824
chr9 127653723 127653778
chr9 127663324 127663358
chr9 127666180 127666253
chr9 127668118 127668189
chr9 127673183 127673219
chr9 127675881 127675938
chr9 127678499 127678539
chr9 127682459 127682539
chr9 127819908 127819960
chr9 127825230 127825286
chr9 127825709 127825767
chr9 127854325 127854383
chr9 128203575 128203627
chr9 128219077 128219123
chr9 128219179 128219221
chr9 128222515 128222569
chr9 130458553 130458604
chr9 130480396 130480454
chr9 130489384 130489433
chr9 130494954 130495000
chr9 130862940 130862999
chr9 130872872 130872930
chr9 130872998 130873056
chr9 132921883 132921939
chr9 133539772 133539827
chr9 134820111 134820164
chr9 135765032 135765062
chr9 135768818 135768876
chr9 135778751 135778809
chr9 135779400 135779455
chr9 137162166 137162235
chr9 137162475 137162533
chr9 137162619 137162716
chr9 137163639 137163671
chr9 137233208 137233252
chr10 47200 47232
chr10 47650 47686
chr10 47828 47877
chr10 1080440 1080482
chr10 8064017 8064058
chr10 13288497 13288538
chr10 43113593 43113627
chr10 43113650 43113684
chr10 43114463 43114499
chr10 43114501 43114530
chr10 49620521 49620563
chr10 62813378 62813435
chr10 62813463 62813521
chr10 70599034 70599077
chr10 72007505 72007541
chr10 79292269 79292315
chr10 86875992 86876048
chr10 86899804 86899859
chr10 87053372 87053430
chr10 87060992 87061047
chr10 87864443 87864569
chr10 87894020 87894113
chr10 87925521 87925579
chr10 87933007 87933044
chr10 87933046 87933128
chr10 87933155 87933191
chr10 87933194 87933264
chr10 87952093 87952133
chr10 87952143 87952174
chr10 87957929 87958002
chr10 87960893 87960936
chr10 88941281 88941338
chr10 88948787 88948844
chr10 89014162 89014249
chr10 89214975 89215032
chr10 89222505 89222553
chr10 89228346 89228391
chr10 89245727 89245764
chr10 95637310 95637356
chr10 100750691 100750749
chr10 100989302 100989345
chr10 100989750 100989803
chr10 100989806 100989852
chr10 102831497 102831554
chr10 102832504 102832561
chr10 110812272 110812332
chr10 121487974 121488029
chr10 121488034 121488081
chr10 121498493 121498591
chr10 121515234 121515292
chr10 121517313 121517377
chr10 121517385 121517420
chr10 121520020 121520121
chr10 121520132 121520189
chr10 122506731 122506762
chr10 124401759 124401789
chr10 129877796 129877844
chr10 129957293 129957351
chr10 129958928 129958977
chr10 129963442 129963491
chr10 133366961 133366996
chr10 133368941 133368990
chr10 133370657 133370699
chr11 533844 533906
chr11 534256 534286
chr11 534288 534317
chr11 684916 684955
chr11 686914 687015
chr11 687933 687964
chr11 2135398 2135452
chr11 2159869 2159948
chr11 2160800 2160907
chr11 2160940 2160985
chr11 2445412 2445477
chr11 2570641 2570747
chr11 2571316 2571354
chr11 2571992 2572131
chr11 2572821 2572924
chr11 2572950 2573008
chr11 2583424 2583456
chr11 2583472 2583569
chr11 2585195 2585242
chr11 2585261 2585304
chr11 2768871 2768910
chr11 2776004 2776058
chr11 2776971 2777029
chr11 2777980 2778044
chr11 2884091 2884149
chr11 5225576 5225743
chr11 5226559 5226592
chr11 5226624 5226721
chr11 5226736 5226814
chr11 5226902 5226981
chr11 5226990 5227049
chr11 6391527 6391558
chr11 6391670 6391699
chr11 6391704 6391761
chr11 6391775 6391844
chr11 6391929 6391987
chr11 6392009 6392046
chr11 6392126 6392170
chr11 6393227 6393305
chr11 6393612 6393670
chr11 6393920 6394014
chr11 6394175 6394233
chr11 6616685 6616743
chr11 6617028 6617074
chr11 17387566 17387600
chr11 17394267 17394308
chr11 17394331 17394362
chr11 17395630 17395688
chr11 17395874 17395933
chr11 17461745 17461803
chr11 17470102 17470138
chr11 17470171 17470204
chr11 17474932 17474966
chr11 17476698 17476730
chr11 22625781 22625837
chr11 31794661 31794700
chr11 31800803 31800860
chr11 31801675 31801733
chr11 31801737 31801795
