Chr Start End
chr16 88837762 88837764
chr16 88842713 88842715
chr16 88856758 88856763
chr16 89145311 89145313
chr16 89531961 89531987
chr16 89553805 89553807
chr16 89934869 89934889
chr17 1877213 1877315
chr17 1878993 1879062
chr17 3476229 3476231
chr17 5001327 5001350
chr17 7221969 7221998
chr17 7674237 7674239
chr17 7674249 7674251
chr17 7675075 7675077
chr17 7675084 7675086
chr17 8073678 8073680
chr17 8077056 8077058
chr17 8077071 8077073
chr17 8161659 8161664
chr17 17817269 17817274
chr17 18127076 18127099
chr17 28858481 28858487
chr17 35575833 35575952
chr17 36486935 36486967
chr17 37731707 37731831
chr17 37733557 37733676
chr17 39791504 39791572
chr17 40636395 40636527
chr17 40637492 40637534
chr17 42903947 42903949
chr17 42907537 42907539
chr17 42909364 42909366
chr17 42909382 42909384
chr17 43106473 43106534
chr17 43124017 43124028
chr17 43528711 43528744
chr17 44212819 44212894
chr17 44383493 44383518
chr17 44383894 44383911
chr17 44384539 44384565
chr17 44876020 44876031
chr17 44879634 44879639
chr17 44883649 44883670
chr17 45996611 45996613
chr17 46014276 46014278
chr17 47733875 47733946
chr17 47847596 47847670
chr17 47944635 47944646
chr17 47945924 47945926
chr17 47946681 47946683
chr17 48529667 48529846
chr17 49991817 49991865
chr17 49993400 49993532
chr17 50186467 50186469
chr17 50186797 50186802
chr17 56834970 56835119
chr17 59084002 59084090
chr17 61084564 61084565
chr17 61479881 61479932
chr17 63436094 63436096
chr17 63918385 63918387
chr17 68307626 68307628
chr17 68525754 68525913
chr17 68528870 68528992
chr17 68530306 68530308
chr17 70175553 70175555
chr17 72121704 72121823
chr17 72122719 72122807
chr17 75763363 75763395
chr17 75957463 75957465
chr17 78995208 78995210
chr17 80108712 80108714
chr17 80110950 80110952
chr17 80112621 80112623
chr17 80112669 80112671
chr17 80212198 80212200
chr17 82031789 82031797
chr17 82032772 82032786
chr18 3457365 3457413
chr18 11752853 11752876
chr18 21765777 21765920
chr18 22181480 22181554
chr18 27993599 27993601
chr18 31595139 31595141
chr18 32042179 32042218
chr18 59269460 59269502
chr18 63350939 63350941
chr18 74263475 74263477
chr19 855964 855966
chr19 1220434 1220436
chr19 1399182 1399184
chr19 1401417 1401419
chr19 3115005 3115025
chr19 3118931 3118945
chr19 4054021 4054089
chr19 5135444 5135562
chr19 6685045 6685050
chr19 7540150 7540309
chr19 7540630 7540711
chr19 7540923 7541052
chr19 7549907 7550113
chr19 7550994 7551108
chr19 8399874 8399900
chr19 10552065 10552067
chr19 11013009 11013032
chr19 11436496 11436498
chr19 12665743 12665745
chr19 12665749 12665751
chr19 12884891 12884959
chr19 12884975 12885049
chr19 12885321 12885395
chr19 12896015 12896044
chr19 12896205 12896212
chr19 12897779 12897793
chr19 12897860 12897862
chr19 12899468 12899478
chr19 13025021 13025553
chr19 13231845 13231847
chr19 13303870 13303872
chr19 33301515 33301562
chr19 33387998 33388000
chr19 33401860 33401862
chr19 34428502 34428519
chr19 34430603 34430614
chr19 35644237 35644348
chr19 35725292 35725334
chr19 35725479 35725593
chr19 35727438 35727509
chr19 35729159 35729234
chr19 35729967 35730108
chr19 37635749 37635817
chr19 38917828 38917830
chr19 41419281 41419283
chr19 42224821 42224892
chr19 42225565 42225630
chr19 42249879 42249943
chr19 42250331 42250510
chr19 42287560 42287728
chr19 43511537 43511539
chr19 45369106 45369129
chr19 45419155 45419198
chr19 46608583 46608589
chr19 46608846 46608876
chr19 46608948 46608982
chr19 46609125 46609127
chr19 48133009 48133011
chr19 48596913 48596920
chr19 49862185 49862198
chr19 51350365 51350392
chr19 53882597 53882665
chr19 53883163 53883195
chr19 53884161 53884214
chr19 53889650 53889750
chr19 53889886 53889939
chr19 53898088 53898112
chr19 53900612 53900614
chr19 55154135 55154170
chr2 1456181 1456183
chr2 1839149 1839238
chr2 1910305 1910348
chr2 1912020 1912109
chr2 1917205 1917335
chr2 5692866 5693072
chr2 25244236 25244339
chr2 25244540 25244608
chr2 25742035 25742148
chr2 26195182 26195184
chr2 26466035 26466037
chr2 27312683 27312685
chr2 31397719 31397721
chr2 32126993 32127016
chr2 32251336 32251359
chr2 42788547 42788549
chr2 44942720 44942899
chr2 46905484 46905519
chr2 46907843 46907878
chr2 47160803 47160805
chr2 47161723 47161757
chr2 47161829 47161859
chr2 47476367 47476390
chr2 47808329 47808428
chr2 55254123 55254146
chr2 73927043 73927053
chr2 73946815 73946817
chr2 73946887 73946889
chr2 73958198 73958206
chr2 86070108 86070110
chr2 99162492 99162494
chr2 104856726 104856905
chr2 108765709 108765798
chr2 113246754 113246920
chr2 120978488 120978556
chr2 127426180 127426185
chr2 127427183 127427185
chr2 135920587 135920595
chr2 137970205 137970207
chr2 144389868 144389933
chr2 144389949 144390017
chr2 144396416 144396484
chr2 144400185 144400259
chr2 144401203 144401271
chr2 148929319 148929342
chr2 156328404 156328534
chr2 156329323 156329410
chr2 161417047 161417103
chr2 161417676 161417831
chr2 161418892 161419051
chr2 161420196 161420247
chr2 165381111 165381113
chr2 174337169 174337243
chr2 174812430 174812483
chr2 174824434 174824519
chr2 176094524 176094703
chr2 176119004 176119183
chr2 177461929 177461949
chr2 177493169 177493171
chr2 189010216 189010218
chr2 199328773 199328911
chr2 202518888 202518890
chr2 207088496 207088570
chr2 208248387 208248389
chr2 214797061 214797118
chr2 214986550 214986573
chr2 218638726 218638797
chr2 218662229 218662252
chr2 219057617 219057622
chr2 219060168 219060170
chr2 219060183 219060188
chr2 219251255 219251275
chr2 222221346 222221388
chr2 222296978 222297200
chr2 227032233 227032238
chr2 240788102 240788125
chr2 240878720 240878722
chr20 427334 427493
chr20 495761 495763
chr20 505172 505198
chr20 2400434 2400436
chr20 9387521 9387523
chr20 10306165 10306173
chr20 13534115 13534120
chr20 21706443 21706823
chr20 25302260 25302262
chr20 32798460 32798563
chr20 33761881 33761949
chr20 34291500 34291508
chr20 34942604 34942606
chr20 36935103 36935129
chr20 44406111 44406233
chr20 44413694 44413705
chr20 44636277 44636279
chr20 45950328 45950374
chr20 45950453 45950479
chr20 45952147 45952198
chr20 45952213 45952281
chr20 45963473 45963524
chr20 45963545 45963613
chr20 46689274 46689300
chr20 50893982 50894053
chr20 50894423 50894494
chr20 51788927 51788995
chr20 58895612 58895638
chr20 58909353 58909376
chr20 58909528 58909542
chr20 58909985 58909996
chr20 58910740 58910742
chr20 63495895 63495909
chr20 63497701 63497724
chr20 64049159 64049265
chr21 25891791 25891796
chr21 25891821 25891823
chr21 25897606 25897608
chr21 25897618 25897626
chr21 31663856 31663858
chr21 31663862 31663864
chr21 31666493 31666495
chr21 31667259 31667261
chr21 34859474 34859478
chr21 34880567 34880569
chr21 37480803 37480827
chr21 37486512 37486514
chr21 37490369 37490371
chr21 41810757 41810825
chr21 42383044 42383046
chr21 42383164 42383169
chr21 43071999 43072001
chr21 43094655 43094693
chr21 43104327 43104403
chr21 43753636 43753644
chr21 43776258 43776260
chr21 44903450 44903452
chr21 46195750 46195752
chr22 17188343 17188345
chr22 17207277 17207279
chr22 19763241 19763343
chr22 19764155 19764327
chr22 28696955 28696957
chr22 30949802 30949810
chr22 32099271 32099273
chr22 36766168 36766182
chr22 37232843 37232857
chr22 37978048 37978136
chr22 37983357 37983476
chr22 40361532 40361534
chr22 41176773 41176833
chr22 42179609 42179703
chr22 42627319 42627390
chr22 42627605 42627642
chr22 50524013 50524015
chr22 50527628 50527630
chr22 50626593 50626595
chr3 3151021 3151023
chr3 4376336 4376338
chr3 4417149 4417151
chr3 9734201 9734281
chr3 9739216 9739368
chr3 9739549 9739743
chr3 11017407 11017409
chr3 12381417 12381492
chr3 12392614 12392753
chr3 12599710 12599736
chr3 12608795 12608924
chr3 12609233 12609245
chr3 15641932 15641934
chr3 15644589 15644591
chr3 18352058 18352196
chr3 18378170 18378296
chr3 18386474 18386612
chr3 23961977 23961988
chr3 24122965 24122967
chr3 24127683 24127685
chr3 25739609 25739611
chr3 30671931 30671957
chr3 30672012 30672014
chr3 30672318 30672320
chr3 33046189 33046191
chr3 33068829 33068831
chr3 33068967 33068969
chr3 36993659 36993661
chr3 36996689 36996691
chr3 37000991 37000999
chr3 37001045 37001054
chr3 47846441 47846464
chr3 48466707 48466709
chr3 48467253 48467255
chr3 49856356 49856436
chr3 50193133 50193156
chr3 50256253 50256273
chr3 50256730 50256744
chr3 52408060 52408062
chr3 52451391 52451425
chr3 53230610 53230612
chr3 57198254 57198296
chr3 57198391 57198493
chr3 58428157 58428159
chr3 70972555 70972677
chr3 70976941 70977043
chr3 70977643 70977679
chr3 87259951 87260105
chr3 87261273 87261299
chr3 97768177 97768200
chr3 98585632 98585634
chr3 101652500 101652568
chr3 101656108 101656176
chr3 114339263 114339331
chr3 114339347 114339415
chr3 114350278 114350346
chr3 120633222 120633224
chr3 122261537 122261539
chr3 122261924 122261926
chr3 122282173 122282175
chr3 123332645 123332662
chr3 125234250 125234318
chr3 128481843 128481917
chr3 128483920 128483994
chr3 128807609 128807614
chr3 129529070 129529072
chr3 130963981 130963983
chr3 133766376 133766378
chr3 138372941 138372964
chr3 138397329 138397343
chr3 138946279 138946563
chr3 146071102 146071104
chr3 147412619 147412682
chr3 149177867 149177869
chr3 149207385 149207387
chr3 151338069 151338080
chr3 155166994 155166996
chr3 158646895 158646906
chr3 169095179 169095246
chr3 169100885 169100890
chr3 169100905 169100963
chr3 185519284 185519286
chr3 186741531 186741536
chr3 189808455 189808527
chr3 189864391 189864393
chr3 189866682 189866798
chr3 189867833 189867943
chr3 189868580 189868674
chr3 193637964 193637987
chr3 193643424 193643438
chr4 662188 662202
chr4 1002341 1002343
chr4 1002383 1002385
chr4 4862745 4862924
chr4 6575322 6575324
chr4 8867954 8868133
chr4 17492327 17492329
chr4 17509355 17509364
chr4 17511950 17512016
chr4 26406248 26406271
chr4 26415475 26415476
chr4 39503923 39503925
chr4 39521465 39521482
chr4 41746281 41746323
chr4 41747349 41747487
chr4 47936667 47937035
chr4 54101611 54101790
chr4 54733094 54733096
chr4 73419547 73419549
chr4 95129904 95129930
chr4 101083203 101083205
chr4 101109062 101109064
chr4 107950256 107950258
chr4 109760536 109760580
chr4 110618647 110618689
chr4 110621164 110621302
chr4 139454310 139454333
chr4 139472878 139472889
chr4 145654048 145654050
chr4 148154588 148154590
chr4 148259978 148260069
chr4 154565823 154565828
chr4 154589509 154589514
chr4 154606802 154606804
chr4 154744807 154744809
chr4 158682230 158682274
chr4 174522392 174522418
chr4 185144890 185144892
chr4 185145863 185145865
chr4 185403533 185403535
chr4 185403539 185403541
chr4 185408361 185408363
chr4 186288459 186288461
chr5 224480 224522
chr5 1266514 1266516
chr5 7891395 7891406
chr5 35070173 35070175
chr5 43677727 43677729
chr5 43702644 43702658
chr5 45267093 45267104
chr5 56864911 56864935
chr5 62361306 62361329
chr5 78885823 78885825
chr5 78969064 78969066
chr5 78985087 78985092
chr5 80649394 80649402
chr5 93585270 93585487
chr5 123180235 123180303
chr5 126568293 126568310
chr5 126577144 126577146
chr5 131159486 131159494
chr5 132385328 132385351
chr5 132489392 132489467
chr5 134200350 134200352
chr5 134201980 134201982
chr5 134608441 134608452
chr5 134620994 134621017
chr5 135029280 135029322
chr5 135031276 135031414
chr5 138399904 138399981
chr5 140697188 140697190
chr5 143310097 143310214
chr5 146340247 146340426
chr5 149895222 149895236
chr5 150061561 150061587
chr5 150289564 150289572
chr5 157731612 157731629
chr5 173232953 173233132
chr5 174729203 174729382
chr5 177251730 177251854
chr5 177260141 177260169
chr5 177267562 177267669
chr5 177292047 177292159
chr5 177293832 177293864
chr5 180619735 180619761
chr6 1610674 1610961
chr6 3104279 3104284
chr6 18122391 18122531
chr6 21594709 21594915
chr6 24504941 24504952
chr6 29672725 29672793
chr6 29673268 29673336
chr6 29673352 29673420
chr6 30664831 30664854
chr6 30723480 30723500
chr6 31859857 31859859
chr6 36270616 36270618
chr6 36294199 36294201
chr6 39927360 39927362
chr6 41594870 41594992
chr6 42178376 42178411
chr6 42178880 42178896
chr6 42179243 42179263
chr6 42962848 42962850
chr6 42966289 42966312
chr6 44312123 44312125
chr6 45432007 45432009
chr6 49440281 49440283
chr6 84762544 84762615
chr6 87260143 87260220
chr6 89387376 89387390
chr6 90571778 90571804
chr6 109475403 109475471
chr6 110815032 110815058
chr6 116882367 116882429
chr6 131581283 131581285
chr6 131581295 131581297
chr6 137878859 137878966
chr6 145735238 145735240
chr6 145735403 145735405
chr6 150389471 150389485
chr6 161350150 161350212
chr6 161360088 161360122
chr6 161785884 161785886
chr6 161973302 161973325
chr6 161973361 161973418
chr7 550433 550603
chr7 596146 596305
chr7 607391 607453
chr7 2525433 2525435
chr7 5641256 5641342
chr7 5712834 5712864
chr7 6387213 6387230
chr7 6484043 6484045
chr7 16376161 16376163
chr7 21705511 21705534
chr7 27101251 27101430
chr7 27198222 27198401
chr7 30612205 30612213
chr7 33177570 33177572
chr7 35249951 35250007
chr7 38728542 38728576
chr7 39686737 39686754
chr7 39696740 39696751
chr7 39999449 39999475
chr7 40001878 40001880
chr7 40045991 40045993
chr7 41978626 41978709
chr7 44065263 44065265
chr7 44145505 44145519
chr7 44146474 44146488
chr7 44147745 44147747
chr7 44147820 44147822
chr7 44147829 44147831
chr7 44152385 44152402
chr7 50376721 50376789
chr7 50382551 50382619
chr7 50382635 50382703
chr7 50387356 50387427
chr7 50400451 50400519
chr7 50529331 50529333
chr7 55174011 55174037
chr7 55174770 55174772
chr7 75981057 75981086
chr7 75985178 75985189
chr7 75985651 75985662
chr7 75986159 75986171
chr7 76054854 76054874
chr7 76329925 76329927
chr7 76330150 76330152
chr7 80188959 80188976
chr7 80212800 80212811
chr7 87408088 87408111
chr7 97021018 97021066
chr7 97022185 97022317
chr7 107902337 107902366
chr7 107917307 107917318
chr7 114659397 114659433
chr7 114659572 114659674
chr7 114662065 114662187
chr7 116771986 116771990
chr7 116777389 116777406
chr7 117548803 117548824
chr7 117642450 117642473
chr7 122303267 122303312
chr7 127613756 127613811
chr7 134661691 134661693
chr7 140754200 140754202
chr7 140778059 140778061
chr7 140781595 140781621
chr7 140801432 140801561
chr7 140807960 140807972
chr7 143321717 143321719
chr7 143339301 143339303
chr7 144400110 144400313
chr7 150948922 150949050
chr7 150950168 150950343
chr7 151490953 151490973
chr7 151560555 151560566
chr7 151560609 151560614
chr7 151568797 151568802
chr7 151574930 151574941
chr7 151576411 151576413
chr7 152148610 152148732
chr7 155803695 155803700
chr7 157006479 157006611
chr8 6508957 6508959
chr8 11748951 11749025
chr8 11750138 11750212
chr8 18059383 18059385
chr8 18059422 18059424
chr8 18064485 18064487
chr8 19954125 19954127
chr8 19954167 19954169
chr8 19954173 19954175
chr8 23702784 23702963
chr8 27788874 27788948
chr8 31090834 31090848
chr8 38414833 38414835
chr8 38414875 38414877
chr8 38414887 38414889
chr8 38417880 38417882
chr8 38417952 38417972
chr8 42839210 42839382
chr8 42870004 42870068
chr8 54459058 54459159
chr8 56980054 56980059
chr8 61503431 61503433
chr8 67506835 67506837
chr8 76983327 76983449
chr8 85473734 85473736
chr8 100133877 100134023
chr8 102218916 102218918
chr8 105798724 105798816
chr8 115414158 115414226
chr8 115418354 115418428
chr8 115604856 115604933
chr9 842052 842192
chr9 2081892 2081915
chr9 4117795 4117878
chr9 12695799 12695801
chr9 14306989 14307521
chr9 32488874 32488888
chr9 34647247 34647249
chr9 34648163 34648165
chr9 34648373 34648375
chr9 34649460 34649462
chr9 37020636 37020802
chr9 74634631 74634773
chr9 77429015 77429029
chr9 77794571 77794585
chr9 77797567 77797587
chr9 77922323 77922346
chr9 84955509 84955511
chr9 94603555 94603557
chr9 94617837 94617839
chr9 96254914 96254944
chr9 96298416 96298463
chr9 97854071 97854355
